Body Name,Transaction Number,Account code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath & North East Somerset Council,80303417,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,826
Bath & North East Somerset Council,80303436,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,194.53
Bath & North East Somerset Council,80303436,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,827
Bath & North East Somerset Council,80303436,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,827
Bath & North East Somerset Council,80303402,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303402,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303402,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,389.06
Bath & North East Somerset Council,80303402,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,389.06
Bath & North East Somerset Council,80303473,LL3,Supported Living,P09,Homes & Planning,REDACTED,29/01/2014,76
Bath & North East Somerset Council,80303473,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,800
Bath & North East Somerset Council,80303453,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,64.46
Bath & North East Somerset Council,80303453,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,70.99
Bath & North East Somerset Council,80303453,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,94.65
Bath & North East Somerset Council,80303453,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,94.87
Bath & North East Somerset Council,80303453,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,96.58
Bath & North East Somerset Council,80303453,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303453,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303453,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,274.36
Bath & North East Somerset Council,80303453,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,274.36
Bath & North East Somerset Council,80303481,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,20.15
Bath & North East Somerset Council,80303481,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,44.27
Bath & North East Somerset Council,80303481,KE3,Transport & Travel,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,65.04
Bath & North East Somerset Council,80303481,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303481,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,250
Bath & North East Somerset Council,80303481,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,389.06
Bath & North East Somerset Council,80303340,LM3,Residential Care,P03,Wellbeing,N BRADBURY HOUSE ORGANISATION,29/01/2014,4395.7
Bath & North East Somerset Council,80303340,LM3,Residential Care,P03,Wellbeing,N BRADBURY HOUSE ORGANISATION,29/01/2014,4395.7
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,433.5
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,450
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,450
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,475
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,475
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,475
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,475
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,500
Bath & North East Somerset Council,80303292,LM3,Residential Care,P03,Wellbeing,NEWBRIDGE TOWERS RESIDENTIAL CARE HOME,29/01/2014,500
Bath & North East Somerset Council,80303317,LM3,Residential Care,P03,Wellbeing,OAK BANK RESIDENTIAL HOME LTD,29/01/2014,987
Bath & North East Somerset Council,80303317,LM3,Residential Care,P03,Wellbeing,OAK BANK RESIDENTIAL HOME LTD,29/01/2014,987
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,552
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,600
Bath & North East Somerset Council,80303356,LM6,Nursing Care,P03,Wellbeing,REDACTED,29/01/2014,600
Bath & North East Somerset Council,80303268,LL3,Supported Living,P03,Wellbeing,OPTIONS FOR LIVING LTD,29/01/2014,290.4
Bath & North East Somerset Council,80303268,LL3,Supported Living,P03,Wellbeing,OPTIONS FOR LIVING LTD,29/01/2014,290.4
Bath & North East Somerset Council,80303206,LM3,Residential Care,P03,Wellbeing,ORCHARD END LTD,29/01/2014,2103.15
Bath & North East Somerset Council,80303206,LM3,Residential Care,P03,Wellbeing,ORCHARD END LTD,29/01/2014,2103.15
Bath & North East Somerset Council,80303207,LM6,Nursing Care,P03,Wellbeing,ORCHARD END LTD,29/01/2014,2202.19
Bath & North East Somerset Council,80303207,LM6,Nursing Care,P03,Wellbeing,ORCHARD END LTD,29/01/2014,2202.19
Bath & North East Somerset Council,80303385,LM3,Residential Care,P03,Wellbeing,ORCHARD VALE TRUST,29/01/2014,572.72
Bath & North East Somerset Council,80303385,LM3,Residential Care,P03,Wellbeing,ORCHARD VALE TRUST,29/01/2014,572.72
Bath & North East Somerset Council,80303386,LM3,Residential Care,P03,Wellbeing,ORCHARD VALE TRUST,29/01/2014,881.35
Bath & North East Somerset Council,80303386,LM3,Residential Care,P03,Wellbeing,ORCHARD VALE TRUST,29/01/2014,881.35
Bath & North East Somerset Council,80303201,LM3,Residential Care,P03,Wellbeing,ORDERS OF ST JOHN CARE TRUST,29/01/2014,475
Bath & North East Somerset Council,80303201,LM3,Residential Care,P03,Wellbeing,ORDERS OF ST JOHN CARE TRUST,29/01/2014,475
Bath & North East Somerset Council,80303282,LM6,Nursing Care,P03,Wellbeing,ORDERS OF ST JOHN CARE TRUST,29/01/2014,858.5
Bath & North East Somerset Council,80303282,LM6,Nursing Care,P03,Wellbeing,ORDERS OF ST JOHN CARE TRUST,29/01/2014,858.5
Bath & North East Somerset Council,80303251,LM3,Residential Care,P03,Wellbeing,ORDERS OF ST JOHN TRUST WILTSHIRE HOMES,29/01/2014,460
Bath & North East Somerset Council,80303251,LM3,Residential Care,P03,Wellbeing,ORDERS OF ST JOHN TRUST WILTSHIRE HOMES,29/01/2014,460
Bath & North East Somerset Council,80303389,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,57.96
Bath & North East Somerset Council,80303389,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303389,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,236.64
Bath & North East Somerset Council,80303389,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,250
Bath & North East Somerset Council,80303389,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,473.28
Bath & North East Somerset Council,80303442,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303442,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,100
Bath & North East Somerset Council,80303442,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,313.04
Bath & North East Somerset Council,80303442,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",REDACTED,29/01/2014,313.04
Bath & North East Somerset Council,80303216,LM3,Residential Care,P03,Wellbeing,PARADISE HOUSE ASSOCIATION LTD,29/01/2014,924.71
Bath & North East Somerset Council,80303216,LM3,Residential Care,P03,Wellbeing,PARADISE HOUSE ASSOCIATION LTD,29/01/2014,924.71
Bath & North East Somerset Council,80303347,YF2,Fees & Charges,P03,Wellbeing,PARK STREET HOME,29/01/2014,42.91
Bath & North East Somerset Council,80303347,YF2,Fees & Charges,P03,Wellbeing,PARK STREET HOME,29/01/2014,42.91
Bath & North East Somerset Council,80303347,YF2,Fees & Charges,P03,Wellbeing,PARK STREET HOME,29/01/2014,42.91
Bath & North East Somerset Council,80303347,YF2,Fees & Charges,P03,Wellbeing,PARK STREET HOME,29/01/2014,42.91
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,275
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,475
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,475
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,561
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,561
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,650
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,650
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,650
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,650
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,690
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,690
Bath & North East Somerset Council,80303347,LM6,Nursing Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,715
Bath & North East Somerset Council,80303347,LM6,Nursing Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,715
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,750
Bath & North East Somerset Council,80303347,LM3,Residential Care,P03,Wellbeing,PARK STREET HOME,29/01/2014,750
Bath & North East Somerset Council,80303281,LM3,Residential Care,P03,Wellbeing,PCM LAXTON HALL ADMIN FUND,29/01/2014,504
Bath & North East Somerset Council,80303281,LM3,Residential Care,P03,Wellbeing,PCM LAXTON HALL ADMIN FUND,29/01/2014,504
Bath & North East Somerset Council,80303279,LM3,Residential Care,P03,Wellbeing,PENHILL RESIDENTIAL HOME LTD,29/01/2014,433.5
Bath & North East Somerset Council,80303279,LM3,Residential Care,P03,Wellbeing,PENHILL RESIDENTIAL HOME LTD,29/01/2014,433.5
Bath & North East Somerset Council,80303342,LM3,Residential Care,P03,Wellbeing,PEN-Y-BRYN EMI LTD,29/01/2014,493.22
Bath & North East Somerset Council,80303342,LM3,Residential Care,P03,Wellbeing,PEN-Y-BRYN EMI LTD,29/01/2014,493.22
Bath & North East Somerset Council,80303289,LM3,Residential Care,P03,Wellbeing,PHILLIPS G.A. T/A COLOUR-LIT VIEW,29/01/2014,2389.85
Bath & North East Somerset Council,80303289,LM3,Residential Care,P03,Wellbeing,PHILLIPS G.A. T/A COLOUR-LIT VIEW,29/01/2014,2389.85
Bath & North East Somerset Council,10726840,LM2,Foster Carer Allowances,P02,"Early Years, Children & Youth",FOSTERING SOLUTIONS LTD,29/01/2014,553.55
Bath & North East Somerset Council,80303330,LM3,Residential Care,P03,Wellbeing,PINEHURST REST HOME LTD,29/01/2014,489
Bath & North East Somerset Council,80303330,LM3,Residential Care,P03,Wellbeing,PINEHURST REST HOME LTD,29/01/2014,489
Bath & North East Somerset Council,80303369,LM6,Nursing Care,P03,Wellbeing,PROKARE LTD,29/01/2014,1485.55
Bath & North East Somerset Council,80303369,LM6,Nursing Care,P03,Wellbeing,PROKARE LTD,29/01/2014,1485.55
Bath & North East Somerset Council,80303360,LM6,Nursing Care,P03,Wellbeing,RIVERSWAY NURSING HOME,29/01/2014,1050
Bath & North East Somerset Council,80303360,LM6,Nursing Care,P03,Wellbeing,RIVERSWAY NURSING HOME,29/01/2014,1050
Bath & North East Somerset Council,80303360,LM6,Nursing Care,P03,Wellbeing,RIVERSWAY NURSING HOME,29/01/2014,1050
Bath & North East Somerset Council,80303383,LM6,Nursing Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1219.32
Bath & North East Somerset Council,80303383,LM6,Nursing Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1219.32
Bath & North East Somerset Council,80303383,LM3,Residential Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1263.25
Bath & North East Somerset Council,80303383,LM3,Residential Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1263.25
Bath & North East Somerset Council,80303383,LM3,Residential Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1534.15
Bath & North East Somerset Council,80303383,LM3,Residential Care,P03,Wellbeing,RNID  (REDACTED),29/01/2014,1534.15
Bath & North East Somerset Council,10725236,HE5,Security of Premises,P05,Neighbourhoods,ADT FIRE & SECURITY PLC,29/01/2014,573.99
Bath & North East Somerset Council,80303364,LM3,Residential Care,P03,Wellbeing,ROBERT OWEN FOUNDATION,29/01/2014,841.43
Bath & North East Somerset Council,80303364,LM3,Residential Care,P03,Wellbeing,ROBERT OWEN FOUNDATION,29/01/2014,841.43
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,10726699,HE5,Security of Premises,P01,Transport,BRISTOL CITY COUNCIL,29/01/2014,594.15
Bath & North East Somerset Council,10726716,HE5,Security of Premises,P01,Transport,BRISTOL CITY COUNCIL,29/01/2014,594.15
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
Bath & North East Somerset Council,80303233,LM3,Residential Care,P03,Wellbeing,SALVATION ARMY,29/01/2014,433.5
